CO2,Nuclear,Lignite,HardCoal,NaturalGas,Oil(heavy),Oil(light),Waste,OtherFuels,Biomass,Hydro
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.6,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
8.01,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.81,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.24,22.11,48.27,48.27,0,48.3,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.82,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
7.79,3,6.25,10.24,21.99,44.22,44.22,0,44.2,0,0
